review_priority,rule_uid,rule_id,title,dimension,risk_level,trigger_layer,semantic_enabled,semantic_role,current_route,old_routing_route,recommended_route,route_changed,trigger_clarity,legal_interpretation_level,fact_verification_level,risk_severity,operator_fixability,calibration_status,conflict_flags,recommendation_reasons,source_file
medium,RUID-4ad17513ff7e0cb3,IAM-LIVE-001,直播推销构成广告时承担广告主责任,广告代言不合规,中,content,True,fallback,legal_review_required,legal_review_required,legal_review_required,False,open,high,heavy,medium,not_self_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\20260623_互联网广告管理办法_通用规则_v1.json
medium,RUID-6f4d76fd2b5089b7,IAM-MED-002,健康养生知识页面不得同时出现保健食品经营者地址、联系方式或购物链接,虚假宣传,高,content,False,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,medium,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_互联网广告管理办法_2023.05.01生效_20260615下载_规则拆解_v1.json
medium,RUID-53734cf5bc93c2fc,IAM-MP-001,禁止在未成年人互联网媒介上发布化妆品广告,未成年人保护,高,content,True,fallback,legal_review_required,legal_review_required,legal_review_required,False,contextual,medium,heavy,high,not_self_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_互联网广告管理办法_2023.05.01生效_20260615下载_规则拆解_v1.json
medium,RUID-91a3f462c70fa297,IAM-POPUP-001,弹窗开屏广告应确保一键关闭,其他,中,content,False,fallback,operator_supply_docs,operator_supply_docs,operator_supply_docs,False,clear,low,heavy,medium,guided_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\20260623_互联网广告管理办法_通用规则_v1.json
medium,RUID-a63b27d22e01c149,IAM-PRE-002,须经审查的互联网广告应严格按照审查通过内容发布，不得剪辑拼接修改,虚假宣传,高,content,False,fallback,legal_review_required,operator_supply_docs,legal_review_required,False,contextual,medium,heavy,high,not_self_fixable,provisional,legal_attention/routing不一致；content规则依赖重事实核验,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_互联网广告管理办法_2023.05.01生效_20260615下载_规则拆解_v1.json
medium,RUID-93798668f857df02,IAM-PRO-001,禁止利用互联网发布处方药广告,其他,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_互联网广告管理办法_2023.05.01生效_20260615下载_规则拆解_v1.json
medium,RUID-5535310d2c5fae3c,IAM-PROHIBITED-001,禁止利用互联网发布烟草（含电子烟）广告,其他,高,content,False,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_互联网广告管理办法_2023.05.01生效_20260615下载_规则拆解_v1.json
medium,RUID-13d70004e8a6ea41,IAM-PROHIBITED-002,禁止利用互联网发布处方药广告,其他,高,content,False,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_互联网广告管理办法_2023.05.01生效_20260615下载_规则拆解_v1.json
medium,RUID-cf8b8f0ced821552,IAM-SEND-001,发布发送互联网广告不得影响正常使用,其他,中,content,True,fallback,legal_review_required,legal_review_required,legal_review_required,False,contextual,medium,heavy,medium,not_self_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\20260623_互联网广告管理办法_通用规则_v1.json
medium,RUID-d8b2091501dd10bf,LMM-FALSE-001,直播营销禁止发布虚假或引人误解信息,虚假宣传,高,content,True,fallback,legal_review_required,operator_direct,legal_review_required,False,open,high,heavy,high,not_self_fixable,provisional,legal_attention/routing不一致；content规则依赖重事实核验,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_网络直播营销管理办法（试行）_2021.05.25生效_20260615下载_规则拆解_v1.json
medium,RUID-c8581a8186897da7,LMM-FRAUD-002,直播营销禁止数据流量造假,概率造假,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_网络直播营销管理办法（试行）_2021.05.25生效_20260615下载_规则拆解_v1.json
medium,RUID-a34619e0a54aad98,TB-COSM-001,商品信息不得含医疗术语或暗示医疗作用,涉医疗宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,medium,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_淘宝网化妆品行业管理规范_规则拆解_v1.json
medium,RUID-a32401789d437490,TB-COSM-002,非特殊化妆品不得宣称特妆功效,功效超备案,高,content,True,fallback,legal_review_required,operator_supply_docs,legal_review_required,False,contextual,medium,heavy,high,not_self_fixable,provisional,legal_attention/routing不一致；content规则依赖重事实核验,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_淘宝网化妆品行业管理规范_规则拆解_v1.json
medium,RUID-c076901bee9c8422,TB-COSM-002,组合商品中化妆品须遵守本规范,其他,中,content,True,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,contextual,medium,light,medium,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260706_淘宝网化妆品行业管理规范_规则拆解_v1.json
medium,RUID-d23e1234197e3dca,TB-COSM-003,临保商品须在标题和详情明示保质期信息,标签标识不规范,中,content,False,fallback,operator_supply_docs,operator_supply_docs,operator_supply_docs,False,contextual,low,heavy,medium,guided_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_淘宝网化妆品行业管理规范_规则拆解_v1.json
medium,RUID-e255eaff8d3be92b,TB-COSM-003,不得发布无生产资质来源的自行配制、分装化妆品,虚假宣传,高,content,False,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260706_淘宝网化妆品行业管理规范_规则拆解_v1.json
medium,RUID-6ea64d73fc90fed9,TB-COSM-005,儿童化妆品认定标准,未成年人保护,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,contextual,medium,none,high,guided_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260706_淘宝网化妆品行业管理规范_规则拆解_v1.json
medium,RUID-14ae1924362706e1,TB-HF-002,临期食品标注要求,标签标识不规范,中,content,True,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,clear,low,light,medium,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_淘宝网食品行业管理规范_规则拆解_v1.json
medium,RUID-6a53a40ee3899dba,TB-HF-003,食品功效描述真实性要求,虚假宣传,高,content,True,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,contextual,medium,light,high,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_淘宝网食品行业管理规范_规则拆解_v1.json
medium,RUID-9b40a26e5b315d6d,TB-HF-004,婴幼儿配方乳粉禁止明示或暗示益智等功能,虚假宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,contextual,medium,none,high,guided_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_淘宝网食品行业管理规范_规则拆解_v1.json
medium,RUID-90f0f330fbd84ecb,XHS-AD-001,美妆广告禁止使用绝对化用语,绝对化用语,高,content,True,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,clear,low,light,high,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260706_小红书【聚光】美妆&行业规范_规则拆解_v1.json
medium,RUID-14302e5470dd2348,XHS-COSM-001,原育发产品2026年1月1日起不可宣传育发功效,功效宣称,高,content,False,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_小红书【广告内容规范提醒】——美妆育发产品_规则拆解_v1.json
medium,RUID-21bbfdd0c18d269e,XHS-COSM-001,广告素材涉及第三方合作需提供合作证明/授权,广告代言不合规,中,content,True,fallback,operator_supply_docs,operator_supply_docs,operator_supply_docs,False,contextual,medium,heavy,medium,guided_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_小红书聚光帮助中心-文档_规则拆解_v1.json
medium,RUID-2ce222fc1979af66,XHS-COSM-001,原育发产品禁止宣传育发功效（2026年1月1日起）,功效宣称,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260706_小红书【广告内容规范提醒】——美妆育发产品_规则拆解_v1.json
medium,RUID-90d6074f3706ee70,XHS-COSM-001,涉及生发类描述按医疗产品功效管理,涉医疗宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260706_小红书【广告内容规范提醒】——美妆育发产品_规则拆解_v1.json
medium,RUID-36253635404eb86d,XHS-COSM-001,美妆个护广告中“专业”词汇使用限制,虚假宣传,中,content,True,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,contextual,medium,light,medium,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260706_小红书【美妆个护】广告内容规范调整_规则拆解_v1.json
